Data Set 1:Time(s),Data Set 1:Position Y 1(m),Data Set 1:Velocity Y 1(m/s),Data Set 1:Acceleration Y 1(m/s??),Data Set 1:Position Y 2(m),Data Set 1:Velocity Y 2(m/s),Data Set 1:Acceleration Y 2(m/s??),Data Set 2:Time(s),Data Set 2:Position Y 1(m),Data Set 2:Velocity Y 1(m/s),Data Set 2:Acceleration Y 1(m/s??),Data Set 2:Position Y 2(m),Data Set 2:Velocity Y 2(m/s),Data Set 2:Acceleration Y 2(m/s??),Data Set 3:Time(s),Data Set 3:Position Y 1(m),Data Set 3:Velocity Y 1(m/s),Data Set 3:Acceleration Y 1(m/s??),Data Set 3:Position Y 2(m),Data Set 3:Velocity Y 2(m/s),Data Set 3:Acceleration Y 2(m/s??),Data Set 4:Time(s),Data Set 4:Position Y 1(m),Data Set 4:Velocity Y 1(m/s),Data Set 4:Acceleration Y 1(m/s??),Data Set 4:Position Y 2(m),Data Set 4:Velocity Y 2(m/s),Data Set 4:Acceleration Y 2(m/s??),Data Set 5:Time(s),Data Set 5:Position Y 1(m),Data Set 5:Velocity Y 1(m/s),Data Set 5:Acceleration Y 1(m/s??),Data Set 5:Position Y 2(m),Data Set 5:Velocity Y 2(m/s),Data Set 5:Acceleration Y 2(m/s??),Data Set 6:Time(s),Data Set 6:Position Y 1(m),Data Set 6:Velocity Y 1(m/s),Data Set 6:Acceleration Y 1(m/s??),Data Set 6:Position Y 2(m),Data Set 6:Velocity Y 2(m/s),Data Set 6:Acceleration Y 2(m/s??),Data Set 7:Time(s),Data Set 7:Position Y 1(m),Data Set 7:Velocity Y 1(m/s),Data Set 7:Acceleration Y 1(m/s??),Data Set 7:Position Y 2(m),Data Set 7:Velocity Y 2(m/s),Data Set 7:Acceleration Y 2(m/s??),Data Set 9:Time(s),Data Set 9:Position Y 1(m),Data Set 9:Velocity Y 1(m/s),Data Set 9:Acceleration Y 1(m/s??),Data Set 9:Position Y 2(m),Data Set 9:Velocity Y 2(m/s),Data Set 9:Acceleration Y 2(m/s??),Data Set 11:Time(s),Data Set 11:Position Y 1(m),Data Set 11:Velocity Y 1(m/s),Data Set 11:Acceleration Y 1(m/s??),Data Set 11:Position Y 2(m),Data Set 11:Velocity Y 2(m/s),Data Set 11:Acceleration Y 2(m/s??),Data Set 12:Time(s),Data Set 12:Position Y 1(m),Data Set 12:Velocity Y 1(m/s),Data Set 12:Acceleration Y 1(m/s??),Data Set 12:Position Y 2(m),Data Set 12:Velocity Y 2(m/s),Data Set 12:Acceleration Y 2(m/s??)
3.78,3.202609777,0.313124723,-0.044088121,2.932315111,0.312444071,-0.033084027,3.78,3.954190016,0.339843167,-0.017843796,2.666186571,0.337799556,-0.034266002,3.78,4.82535696,0.343757537,-0.028617128,2.852427721,0.344607234,-0.017019748,3.78,4.715572357,0.355331434,-0.026691705,2.753425837,0.354817179,-0.037333733,3.78,4.942492485,0.257477164,-1.04042368,2.992108345,0.252371199,-1.10945101,3.78,4.704790115,0.357540117,-0.052223051,2.766903877,0.355497996,-0.016442902,3.78,5.338499546,0.005104807,-0.203727848,3.05998826,0.003743668,-0.176553695,3.78,5.613695145,0.355497334,-0.016303434,4.498209953,0.355501639,-0.020350893,3.78,5.713922024,0.352267755,-0.023500143,4.059808254,0.352263782,-0.02338367,3.78,5.932510376,0.324696634,-0.030479083,4.270309448,0.324866507,-0.029902583
3.82,3.215107441,0.311932299,-0.034155968,2.944567919,0.310742358,-0.027533,3.82,3.967913151,0.339331561,-0.028015448,2.679664612,0.337119897,-0.020325943,3.82,4.839079857,0.34307407,-0.026845086,2.866395712,0.34290519,-0.037819975,3.82,4.729785919,0.354650617,-0.027915302,2.767638922,0.352946421,-0.031074785,3.82,4.950579166,0.210339493,-0.86966971,2.998969793,0.201148623,-0.863280262,3.82,4.719003201,0.353966819,-0.044171135,2.781116962,0.355157256,-0.01950247,3.82,5.338499546,0.002552734,-0.086616679,3.060233355,0.001701878,-0.078822659,3.82,5.62790823,0.355157256,-0.019482348,4.512423038,0.35515825,-0.02036446,3.82,5.728135586,0.351586938,-0.030987057,4.074021339,0.351583958,-0.027150813,3.82,5.94549799,0.324016478,-0.061081193,4.283297539,0.324526098,-0.084856594
3.86,3.227605104,0.31006121,-0.01204867,2.957065582,0.310912728,-0.03640149,3.86,3.981390953,0.337459313,-0.037461013,2.693142653,0.336778495,-0.020447705,3.86,4.852802753,0.342223048,-0.037334307,2.879873753,0.340692699,-0.040534723,3.86,4.743999004,0.352945593,-0.028045917,2.781607151,0.352265603,-0.024236923,3.86,4.958176136,0.187875496,-0.662404216,3.006566525,0.18481248,-0.612511886,3.86,4.732971191,0.353118777,-0.015935734,2.795330048,0.35447677,-0.034026618,3.86,5.33874464,0.000680817,-0.030723297,3.060233355,-0.001021226,-0.023280075,3.86,5.642121315,0.354477432,-0.034124349,4.526636124,0.354476439,-0.034177699,3.86,5.742103577,0.34971171,-0.037377309,4.08798933,0.349884894,-0.027755252,3.86,5.95848608,0.322316753,-0.211778384,4.296285152,0.322994259,-0.325585543
3.9,3.239857912,0.31023158,0.022100745,2.969563484,0.308529867,-0.056142424,3.9,3.994868994,0.336269041,-0.044552747,2.706620455,0.336097843,-0.035090165,3.9,4.86652565,0.34001304,-0.046903015,2.893596649,0.339501599,-0.039702741,3.9,4.757966995,0.352263782,-0.027434234,2.795820236,0.351583461,-0.030383192,3.9,4.965772629,0.165240301,-0.614534696,3.014163256,0.163710448,-0.600586358,3.9,4.747184753,0.353969799,-0.013849801,2.809543133,0.352265603,-0.044074093,3.9,5.338499546,0.000680817,-0.00141676,3.05998826,0.000170204,0.010875088,3.9,5.6563344,0.352267755,-0.044893887,4.540849209,0.352263451,-0.044087661,3.9,5.756071568,0.348519617,-0.040659934,4.101957798,0.349204077,-0.026731947,3.9,5.971229076,0.316188071,-0.654021163,4.309273243,0.310570995,-0.91197866
3.94,3.252355576,0.311933292,0.041004753,2.981816053,0.304955575,-0.044438919,3.94,4.008347034,0.333885517,-0.049041722,2.720098495,0.333886676,-0.048915591,3.94,4.880003929,0.337800715,-0.05212348,2.90707469,0.33763051,-0.051290694,3.94,4.77218008,0.35141276,-0.040647516,2.809788227,0.349711213,-0.034147805,3.94,4.971653938,0.138693055,-0.594067445,3.020044565,0.136141479,-0.612884645,3.94,4.761397839,0.352605184,-0.027218535,2.823511362,0.350053112,-0.033332035,3.94,5.33874464,0.001702044,-0.005318427,3.060233355,0.001531839,0.00189139,3.94,5.670302868,0.350055099,-0.037369721,4.5548172,0.350051125,-0.033313064,3.94,5.770039558,0.346307622,-0.038505244,4.115925789,0.348350075,-0.037495507,3.94,5.98421669,0.289299422,-1.545667786,4.322015762,0.267345707,-1.869551424
3.98,3.264608383,0.317038099,-0.018200918,2.993823767,0.304104719,-0.015358429,3.98,4.021579742,0.331674185,-0.038990797,2.733331442,0.331504312,-0.047859747,3.98,4.893481731,0.33711791,-0.120540276,2.920552731,0.336948699,-0.136146368,3.98,4.786148071,0.349030892,-0.051973779,2.823756218,0.348691477,-0.034259793,3.98,4.976554871,0.11759301,-0.586622613,3.024700642,0.113847189,-0.623044339,3.98,4.775365829,0.351582964,-0.037244625,2.837479353,0.349371301,-0.016310448,3.98,5.33874464,0.000510613,-0.021273707,3.060233355,0.000510613,-0.01879225,3.98,5.684270859,0.349201096,-0.026739536,4.568785191,0.349371301,-0.016276759,3.98,5.783762455,0.344608559,-0.020309041,4.12989378,0.346136755,-0.045624228,3.98,5.996959686,0.197233756,-2.476787999,4.333533287,0.15486247,-2.608160822
4.02,3.278086185,0.312783652,-0.093706803,3.006076336,0.305126276,-0.026226389,4.02,4.034812927,0.330823494,-0.030960037,2.746564388,0.330142842,-0.045383924,4.02,4.906959534,0.333886676,-0.370476671,2.934030533,0.332864457,-0.411255262,4.02,4.800116062,0.346480807,-0.045012315,2.837724447,0.346819725,-0.031194017,4.02,4.981211185,0.093428625,-0.609580289,3.02935648,0.087470147,-0.644781523,4.02,4.789578915,0.349370307,-0.040174726,2.851447344,0.34920209,-0.009924219,4.02,5.33874464,0,-0.051997004,3.060233355,0,-0.055427835,4.02,5.69823885,0.348519617,-0.027776408,4.582753181,0.349204077,-0.01002563,4.02,5.797485828,0.345289376,-0.016088195,4.143616676,0.343924761,-0.037441467,4.02,6.001860619,0.060410301,-2.627442418,4.335248947,0.021445089,-2.421123884
4.06,3.290093899,0.301553143,0.042198456,3.018329144,0.303936005,-0.113334829,4.06,4.048045635,0.329972638,-0.039001835,2.759797335,0.327930186,-0.042668486,4.06,4.920437813,0.319081545,-0.910095089,2.947508574,0.315507419,-0.971067283,4.06,4.813839436,0.344608559,-0.020467481,2.851447344,0.346139073,-0.028245174,4.06,4.98415184,0.067048603,-0.590807816,3.031807184,0.059391061,-0.597156561,4.06,4.803301811,0.347499053,-0.023369758,2.865415573,0.349031885,-0.016314702,4.06,5.33874464,-0.001531508,-0.152088426,3.060233355,-0.001701878,-0.163441478,4.06,5.712206841,0.346818235,-0.027040089,4.596721649,0.349033872,-0.017157951,4.06,5.811453819,0.344605909,-0.038546637,4.157339573,0.343076719,-0.026691705,4.06,6.000390053,-0.045436952,-1.937382061,4.333043575,-0.061603718,-1.611622671
4.1,3.301856518,0.302233961,0.467628563,3.030336857,0.301041868,-0.354546456,4.1,4.06127882,0.327759981,-0.049051265,2.772785187,0.326057937,-0.027658096,4.1,4.933915615,0.266665883,-1.5685866,2.96074152,0.259518954,-1.623419999,4.1,4.827562332,0.3454566,-0.010428283,2.865415573,0.345288051,-0.041485822,4.1,4.986357212,0.045093894,-0.536423866,3.033767462,0.038628777,-0.511350478,4.1,4.817269802,0.348012646,-0.017116329,2.879383564,0.348350075,-0.033446668,4.1,5.33874464,-0.00799795,-0.368701409,3.060233355,-0.008679264,-0.392229377,4.1,5.725929737,0.346140398,-0.022672991,4.61068964,0.348350075,-0.037377309,4.1,5.825176716,0.341372026,-0.044898946,4.171062946,0.342395902,-0.027907713,4.1,5.996224403,-0.099380811,-1.040909807,4.328877449,-0.103127625,-0.823953499
4.14,3.312393904,0.343756378,0.761296991,3.04283452,0.284023417,-0.808576329,4.14,4.074266434,0.32537712,-0.044678533,2.785773039,0.326398346,-0.027540013,4.14,4.942982674,0.182258421,-1.942729462,2.96931839,0.174600217,-1.992253288,4.14,4.841530323,0.345115529,-0.031203905,2.87913847,0.34290519,-0.055313087,4.14,4.987827301,0.023141834,-0.442325793,3.034992695,0.017868314,-0.396353296,4.14,4.83123827,0.346651011,-0.023888999,2.893351555,0.346138577,-0.044785578,4.14,5.338499546,-0.026715795,-0.691690977,3.05998826,-0.029100147,-0.720994639,4.14,5.739898205,0.34545958,-0.026962363,4.624657631,0.345966551,-0.054488809,4.14,5.838654518,0.340183245,-0.033074369,4.184785843,0.340691209,-0.027907483,4.14,5.991323471,-0.117251939,-0.394843749,4.323976517,-0.116231706,-0.314116018
4.18,3.329302549,0.387491451,0.505682288,3.054106951,0.238757001,-1.315783686,4.18,4.087254524,0.324185689,-0.038177787,2.799005985,0.324526098,-0.041959991,4.18,4.948373795,0.096829401,-1.931368247,2.974709511,0.08644859,-1.982316881,4.18,4.85525322,0.342903535,-0.051978378,2.892861605,0.340182086,-0.052118076,4.18,4.988072395,0.006295906,-0.270607387,3.034992695,0.003744993,-0.21531764,4.18,4.844961166,0.345967544,-0.029800253,2.90707469,0.343926251,-0.037342701,4.18,5.337274551,-0.063644515,-0.995785274,3.058517933,-0.066878233,-1.024364919,4.18,5.753621101,0.343754888,-0.027081481,4.638380527,0.343243943,-0.051978378,4.18,5.852377892,0.339332554,-0.031088007,4.198263645,0.340010391,-0.026690325,4.18,5.986422062,-0.118953652,-0.085079652,4.319320202,-0.118953983,-0.082351911
4.22,3.345476151,0.386470722,0.155994577,3.062683821,0.171878934,-1.638060275,4.22,4.100242138,0.322313441,-0.031203905,2.811748743,0.322313441,-0.042195696,4.22,4.950334072,0.020933151,-1.69052202,2.975934744,0.006636315,-1.687571682,4.22,4.868976116,0.340183245,-0.056588999,2.906339407,0.33796976,-0.033792752,4.22,4.987827301,0.001701713,-0.107057025,3.034747839,0.002382696,-0.077066483,4.22,4.858929157,0.344776114,-0.044191141,2.920797586,0.343075395,-0.02682439,4.22,5.333843708,-0.112827288,-1.122119296,3.055087328,-0.117080576,-1.15414219,4.22,5.767343998,0.34307407,-0.023505202,4.652103424,0.341034267,-0.031058803,4.22,5.865855694,0.337628524,-0.028720608,4.211986542,0.33916235,-0.037435028,4.22,5.981766224,-0.117249621,0.004960385,4.31441927,-0.118781461,0.005793746
4.26,3.35993433,0.386981169,0.064048203,3.06807518,0.097511378,-1.668207761,4.26,4.112985134,0.321632624,-0.024347302,2.824736595,0.321122011,-0.041601605,4.26,4.949599266,-0.040670236,-1.350913289,2.974464417,-0.051733686,-1.277371229,4.26,4.882454395,0.337800715,-0.055195235,2.919817448,0.33763051,-0.031551139,4.26,4.988072395,0.001702044,-0.036276969,3.035237789,0.001700554,-0.035933299,4.26,4.872652054,0.34154488,-0.038399465,2.934520721,0.342394743,-0.028596087,4.26,5.328207493,-0.161328581,-1.028379034,3.049206018,-0.16830547,-1.03690742,4.26,5.781066895,0.342395902,-0.030946814,4.665581703,0.340694189,-0.009692883,4.26,5.879333496,0.336949693,-0.027649473,4.225464821,0.336950686,-0.045610431,4.26,5.977110386,-0.116571122,0.012034067,4.309763432,-0.11691153,0.029411857
4.3,3.376107931,0.391064915,0.019023011,3.070280552,0.029099319,-1.420851475,4.3,4.125972748,0.320951806,-0.031315894,2.837479353,0.319079724,-0.042304466,4.3,4.946658611,-0.088152952,-0.975583852,2.971278667,-0.093595849,-0.896137208,4.3,4.895932198,0.33711791,-0.112975867,2.933295488,0.338480539,-0.132244011,4.3,4.988072395,0.000510613,-0.017491388,3.034992695,-0.00051111,-0.012166062,4.3,4.886130333,0.340864062,-0.016089345,2.948243618,0.34069303,-0.031074555,4.3,5.320610523,-0.200466977,-0.789292893,3.041119099,-0.206084881,-0.762357089,4.3,5.794790268,0.340523985,-0.038179856,4.6793046,0.341543224,-0.018082375,4.3,5.892811775,0.336098671,-0.041376017,4.238942623,0.334738029,-0.037592778,4.3,5.972454071,-0.11640158,0.008732816,4.305107117,-0.115890967,0.028951025
4.34,3.391546249,0.389533076,-0.020912446,3.069790363,-0.021782021,-0.998119444,4.34,4.138715744,0.319079889,-0.038991142,2.850222111,0.31788879,-0.046197049,4.34,4.942002296,-0.118954976,-0.601400058,2.966622829,-0.122355587,-0.550725417,4.34,4.90941,0.333886676,-0.320483045,2.947018385,0.332864622,-0.396127594,4.34,4.988072395,0.000170204,-0.007919001,3.034992695,0.001191265,-0.006612735,4.34,4.89985323,0.341542231,-0.020461272,2.961721659,0.339843167,-0.033091386,4.34,5.311543941,-0.223439601,-0.575536655,3.03205204,-0.226844682,-0.547028871,4.34,5.80826807,0.339330567,-0.047159186,4.693027496,0.339843167,-0.045022893,4.34,5.906289577,0.333713823,-0.055309983,4.252175808,0.333886345,-0.02755933,4.34,5.967798233,-0.116231706,0.012287479,4.300451279,-0.114188923,0.015845821
4.38,3.407229662,0.388513174,-0.04537645,3.067830086,-0.051562157,-0.530739234,4.38,4.151458263,0.317889121,-0.048674827,2.862964869,0.315507419,-0.052346997,4.38,4.936611176,-0.133928657,-0.297316339,2.960986614,-0.136312346,-0.260953596,4.38,4.922888279,0.320272975,-0.718518126,2.960251331,0.314826932,-0.820980396,4.38,4.988072395,0,-0.00330953,3.035237789,-0.000170204,-0.018317505,4.38,4.913576126,0.339840187,-0.039455653,2.975444794,0.338650743,-0.045151668,4.38,5.302476883,-0.239439143,-0.534301141,3.022740126,-0.241308742,-0.537002321,4.38,5.821990967,0.337119897,-0.071971919,4.706505775,0.33763051,-0.076827444,4.38,5.919522285,0.330992871,-0.054348076,4.26565361,0.33320321,-0.035340357,4.38,5.963141918,-0.115721093,0.022935371,4.296040058,-0.114188261,-0.005062945
4.42,3.422668219,0.38579007,-0.065242136,3.065134525,-0.063305265,-0.086875379,4.42,4.16420126,0.315338373,-0.059445515,2.87546277,0.313124723,-0.045387373,4.42,4.93097496,-0.138863259,-0.105047438,2.955350161,-0.139545898,-0.0771618,4.42,4.936366081,0.275175439,-1.054851591,2.973729372,0.262072186,-1.092333531,4.42,4.988072395,0,-0.000709185,3.034992695,-0.001531839,-0.004609012,4.42,4.927053928,0.33763051,-0.047954144,2.988922596,0.335417026,-0.043603028,4.42,5.292674541,-0.261391534,-0.610392955,3.013183117,-0.265135037,-0.639352947,4.42,5.835224152,0.334226423,-0.11926034,4.719983578,0.335075789,-0.140510362,4.42,5.93275547,0.328780876,-0.051516166,4.278886318,0.33133328,-0.067583665,4.42,5.95848608,-0.114018718,0.026135211,4.29138422,-0.115547578,-0.003191562
4.46,3.438106537,0.382895768,-0.072680529,3.062193871,-0.057009856,0.289645805,4.46,4.176699162,0.312613116,-0.056853679,2.887960434,0.311932299,-0.038410158,4.46,4.925338745,-0.138522519,-0.022213078,2.949713945,-0.138523181,-0.004236598,4.46,4.94543314,0.218167901,-0.976151384,2.981326103,0.207103458,-0.895331671,4.46,4.988072395,0,-0.000118197,3.034992695,-0.000510613,0.008037544,4.46,4.940532207,0.336269869,-0.072082988,3.002155542,0.334737533,-0.05104556,4.46,5.2818923,-0.290661719,-0.627172858,3.001910448,-0.297298696,-0.625511424,4.46,5.848701954,0.330310067,-0.212492398,4.73346138,0.328270925,-0.225465147,4.46,5.945743084,0.328440799,-0.125970461,4.292119503,0.330142511,-0.205270624,4.46,5.95407486,-0.113337239,0.022478448,4.286728382,-0.115379691,0.018890671
4.5,3.453299761,0.379833579,-0.075860248,3.05998826,-0.034716394,0.494931146,4.5,4.189196587,0.310230586,-0.041702555,2.900458097,0.31006121,-0.031901937,4.5,4.919947624,-0.138522519,-0.004024693,2.944322824,-0.138012071,0.007689275,4.5,4.952539921,0.188385778,-0.680956162,2.988677502,0.186681913,-0.591003623,4.5,4.988072395,0,0,3.034992695,-0.000170204,0.006500862,4.5,4.95401001,0.333716803,-0.167472495,3.015633583,0.335078107,-0.181528222,4.5,5.269394398,-0.318570601,-0.463264454,2.98916769,-0.323334171,-0.40570067,4.5,5.862179756,0.315335393,-0.23988363,4.746694565,0.31278597,-0.20067035,4.5,5.958976269,0.3260586,-0.430282527,4.305352211,0.322824717,-0.586047723,4.5,5.949419022,-0.112654103,0.026121644,4.282072067,-0.113508105,0.030362956
4.54,3.468493223,0.37677139,-0.076462733,3.059253216,-0.008168817,0.445300161,4.54,4.201449394,0.309382213,-0.028351299,2.912710905,0.309380723,-0.027650507,4.54,4.914311409,-0.139373872,0.014045494,2.938686609,-0.137841867,0.008622092,4.54,4.959891319,0.173579984,-0.577551301,2.996029139,0.173579653,-0.566413373,4.54,4.988072395,0,0,3.034992695,0,0.003191332,4.54,4.967243195,0.327419241,-0.396393653,3.029111624,0.327418745,-0.501673807,4.54,5.255916595,-0.333036648,-0.154815476,2.975444794,-0.33337507,-0.081669861,4.54,5.873942375,0.302063094,-0.071236059,4.75821209,0.30461616,-0.020354572,4.54,5.972208977,0.307849712,-1.079909917,4.318340302,0.298148725,-1.309770447,4.54,5.945008278,-0.110954377,0.022791188,4.277661324,-0.111806393,0.018550566
4.58,3.483441591,0.373706884,-0.076588289,3.059743166,0.007828077,0.209301066,4.58,4.213947296,0.308701396,-0.032045775,2.925208569,0.308529867,-0.038407743,4.58,4.908675194,-0.137672822,0.033533362,2.933295488,-0.137672159,0.016057496,4.58,4.9669981,0.149414606,-0.64669085,3.003380775,0.145841307,-0.66686916,4.58,4.988072395,0,0,3.034992695,0,0.000709185,4.58,4.980475903,0.310228931,-0.796047166,3.042344332,0.303083824,-0.97378594,4.58,5.242193222,-0.3311644,0.159909236,2.961966753,-0.327589942,0.18742131,4.58,5.8854599,0.308531192,0.089472965,4.770219803,0.31482478,0.046535315,4.58,5.985197067,0.246246325,-1.842876505,4.331327915,0.220037169,-2.021070018,4.58,5.940597057,-0.110444427,0.011451358,4.273250103,-0.11248721,0.015009701
4.62,3.498389721,0.370643371,-0.076694989,3.060478449,0.008169313,-0.023874397,4.62,4.226200104,0.306826499,-0.038191124,2.937461376,0.306317376,-0.049635239,4.62,4.903284073,-0.135633349,0.030001234,2.927659273,-0.136992832,0.032608248,4.62,4.972144127,0.118269854,-0.670070496,3.007791758,0.114188592,-0.668880472,4.62,4.988072395,0,0,3.034992695,0,0.000118197,4.62,4.993463516,0.260540181,-1.089935087,3.055087328,0.240118802,-1.192651574,4.62,5.228960514,-0.315846999,0.343204786,2.948978901,-0.313465628,0.309627273,4.62,5.898202896,0.322995914,-0.097857857,4.783452511,0.322311123,-0.238952077,4.62,5.993528843,0.144309468,-2.153099135,4.337209225,0.1111269,-2.075322892,4.62,5.936186314,-0.110274553,0.005076053,4.268594265,-0.111806393,0.034513435
4.66,3.513092995,0.367581182,-0.077282757,3.060723543,-0.000510779,-0.099517106,4.66,4.238452435,0.305635068,-0.04335755,2.949713945,0.303934846,-0.047976795,4.66,4.897892475,-0.134952532,0.018695898,2.922267914,-0.134780341,0.040778361,4.66,4.976064682,0.093936258,-0.652666721,3.011957645,0.09274698,-0.667349769,4.66,4.988072395,0,0,3.034992695,0,0,4.66,5.001550674,0.205403566,-0.971416586,3.061213493,0.184811486,-0.881964778,4.66,5.216707706,-0.295425786,0.295571201,2.936726093,-0.295936896,0.235773048,4.66,5.912170887,0.314826767,-0.642547269,4.796930313,0.305295322,-0.777460957,4.66,5.996714592,0.044415063,-1.697981569,4.339169979,0.0273986,-1.433760986,4.66,5.931775093,-0.110274553,0.005790297,4.264183044,-0.108742714,0.034513665
4.7,3.527796268,0.364518,-0.07989046,3.060233355,-0.005276336,-0.032383121,4.7,4.250705242,0.303255187,-0.041696576,2.961721659,0.30257437,-0.045502006,4.7,4.892501354,-0.134609143,0.016226169,2.916876793,-0.132736895,0.026830024,4.7,4.97974062,0.068072809,-0.658479094,3.015633583,0.06313622,-0.692533536,4.7,4.988072395,0,0,3.034992695,0,0,4.7,5.008656979,0.176813205,-0.693700564,3.06807518,0.168985128,-0.529092173,4.7,5.20568037,-0.284533699,0.044311868,2.925698757,-0.288788809,0.004374342,4.7,5.924668789,0.272281633,-1.219011107,4.808938026,0.258499053,-1.283387803,4.7,5.995244026,-0.008508563,-0.795685675,4.337699413,-0.010723538,-0.573879821,4.7,5.927364349,-0.110104349,0.01548364,4.260017395,-0.108061896,0.015129278
4.74,3.542254448,0.361284282,-0.083794081,3.05998826,-0.00272327,0.040542426,4.74,4.262712955,0.301213397,-0.012883526,2.973974466,0.300360719,-0.043614411,4.74,4.887110233,-0.134097536,0.023651914,2.911730766,-0.132397479,0.007914862,4.74,4.981701374,0.039310919,-0.609232596,3.01710391,0.032673279,-0.607325339,4.74,4.988072395,0,0,3.034992695,0,0,4.74,5.015273571,0.159456664,-0.60354095,3.074691534,0.157411728,-0.491385797,4.74,5.194653034,-0.291512079,-0.234481729,2.914181232,-0.2961071,-0.233284807,4.74,5.934715748,0.207104286,-1.534292083,4.818250179,0.192811423,-1.527449737,4.74,5.994019032,-0.008847978,-0.117366651,4.336719036,-0.005276336,-0.029051745,4.74,5.922953129,-0.109423531,0.033213493,4.255606174,-0.108742714,0.019384387
4.78,3.556712627,0.357880361,-0.087927153,3.05998826,0.001191431,0.042693046,4.78,4.274720669,0.301553143,0.026189251,2.985736847,0.298488637,-0.032371623,4.78,4.881719112,-0.132395493,0.025352716,2.906339407,-0.133248501,0.012130465,4.78,4.982681274,0.015824371,-0.474518188,3.017838955,0.011571414,-0.44438965,4.78,4.988072395,0,0,3.034992695,0,0,4.78,5.021890163,0.134438939,-0.656518671,3.081307888,0.134608812,-0.596309035,4.78,5.182645321,-0.308190783,-0.404785399,2.902173519,-0.310401784,-0.404920199,4.78,5.94133234,0.137504273,-1.51586505,4.824376583,0.125421087,-1.466940766,4.78,5.994264126,0.003401438,0.037210361,4.337209225,0.006127357,0.026576819,4.78,5.918542385,-0.107210875,0.043969325,4.251195431,-0.10704067,0.034395329
4.82,3.570925713,0.353625748,-0.078993148,3.060233355,0.002042452,0.00657178,4.82,4.286728382,0.304273433,0.032472919,2.99774456,0.298660331,-0.041410051,4.82,4.876573086,-0.131715669,0.018026979,2.900948286,-0.131715669,0.022962183,4.82,4.982681274,0.000169211,-0.30318052,3.017838955,-0.00289215,-0.269524351,4.82,4.988072395,0,0,3.034992695,0,0,4.82,5.026300907,0.10312597,-0.648163696,3.08571887,0.10431889,-0.611849198,4.82,5.169902325,-0.325547324,-0.510708762,2.889430761,-0.328950584,-0.542453663,4.82,5.945253372,0.079132451,-1.286558347,4.827807426,0.069771541,-1.224217362,4.82,5.994998932,0.002550417,-0.069698457,4.337944508,0.00272327,-0.110754099,4.82,5.914376259,-0.104998218,0.033212619,4.247029305,-0.104998218,0.029312102
4.86,3.584893703,0.351584951,-0.069417381,3.060233355,0.000680817,-0.012079783,4.86,4.298980713,0.307677521,-0.046230278,3.009752274,0.296107762,-0.0688398,4.86,4.871181965,-0.131208036,0.013026627,2.895802259,-0.130184988,0.009903362,4.86,4.98243618,-0.007487999,-0.15168253,3.017349005,-0.009359254,-0.116666836,4.86,4.988072395,0,0,3.034992695,0,0,4.86,5.02973175,0.079642402,-0.568770355,3.089149714,0.083387891,-0.562823435,4.86,5.156914711,-0.350222323,-0.559434364,2.876197815,-0.355837908,-0.609752412,4.86,5.94721365,0.033694506,-1.001269683,4.82952261,0.027056535,-0.93889287,4.86,5.994753838,-0.006294582,-0.12878593,4.337699413,-0.008339683,-0.154258499,4.86,5.910210609,-0.1043174,0.015360752,4.242863655,-0.1043174,0.014533369
4.9,3.599107027,0.34869204,-0.072212269,3.060233355,0.000204245,-0.009503078,4.9,4.311723709,0.302540263,-0.167014629,3.021514893,0.292023023,-0.072155355,4.9,4.866035461,-0.130084753,-0.004451239,2.890655994,-0.131104489,0.000376047,4.9,4.981945992,-0.010412137,-0.049109053,3.016858816,-0.009598831,-0.038059325,4.9,4.988072395,0,0,3.034992695,0,0,4.9,5.032672405,0.058505336,-0.499465192,3.092580557,0.060753723,-0.531218946,4.9,5.141966343,-0.37493368,-0.497692506,2.861004591,-0.38228333,-0.566497376,4.9,5.947703838,-0.00051101,-0.739440598,4.829767704,-0.005412896,-0.667885636,4.9,5.994264126,-0.011229515,-0.107864608,4.33696413,-0.013478796,-0.104516262,4.9,5.906044483,-0.104147394,0.005376008,4.238697529,-0.104147394,0.005234171
4.94,3.612829924,0.34520328,-0.062859514,3.060233355,0,-0.005295247,4.94,4.323486328,0.290916198,-0.22138239,3.033032417,0.289384855,-0.055965358,4.94,4.860889435,-0.131375757,-0.025307553,2.885264874,-0.13112194,0.00903353,4.94,4.98145628,-0.009526643,0.006888545,3.016613722,-0.009786503,-0.020683985,4.94,4.988072395,0,0,3.034992695,0,0,4.94,5.034387589,0.039480295,-0.423553043,3.094050884,0.03888458,-0.456137686,4.94,5.126527786,-0.391405655,-0.402454793,2.845321178,-0.402468277,-0.488222232,4.94,5.946723461,-0.023228592,-0.53265631,4.828542233,-0.024420023,-0.446407952,4.94,5.993773937,-0.014465551,-0.082939219,4.336473942,-0.015398694,-0.066728136,4.94,5.901878834,-0.104147858,0.001327169,4.234531879,-0.104147858,0.001327169
4.98,3.626553059,0.343757868,-0.049497656,3.060233355,0,-0.001796602,4.98,4.334513664,0.282151169,-0.229970679,3.044549942,0.288278527,-0.040305112,4.98,4.855498314,-0.133076641,-0.036322546,2.880118608,-0.130016936,0.018577425,4.98,4.981211185,-0.007826752,0.031550587,3.016123533,-0.01089308,-0.021355227,4.98,4.988072395,0,0,3.034992695,0,0,4.98,5.035122871,0.02688898,-0.362394906,3.094785929,0.026205182,-0.381865159,4.98,5.110109329,-0.402975745,-0.334736696,2.8281672,-0.417956379,-0.428514624,4.98,5.945008278,-0.035734309,-0.399514113,4.827072144,-0.033011039,-0.305807149,4.98,5.993038654,-0.016679366,-0.064803724,4.335739136,-0.017011828,-0.046929781,4.98,5.897712708,-0.104150507,0.000185713,4.230365753,-0.104150507,0.000185713
